"Data Source","World Development Indicators",

"Last Updated Date","2018-07-25",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"South Asia","SAS","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","178281304948.389","185625510836.39","191800469736.25","202078021659.484","217637164397.108","215565552688.786","217754136887.01","231632278919.7","241811253859.881","256082699783.538","270748944570.661","272844656200.909","268473630702.18","278593586112.83","284925110016.887","305617476690.411","313056950003.414","333095237955.904","353239473774.542","342678942385.023","364939023631.008","388121449449.595","402754568657.319","429917144510.959","447812086153.738","472004384614.749","494707392552.029","515374977075.285","559392537388.221","589918810243.708","621900576627.048","633827785908.029","670103222409.794","699599598419.073","741977643159.599","793539804914.072","847896642558.429","880084010464.108","929312197149.429","1001376239354.69","1042212931499.57","1086974818633.49","1127381049134.91","1209007847770.54","1300065838167.33","1414085329452.83","1536714819578.81","1675158979399.88","1740166471463.11","1872575948128.08","2042144113594.69","2171080898032.74","2290882811287.07","2430009982186.33","2599882607029.26","2797619174158.54","2988827716871.23","3182405851619.85",
"Saudi Arabia","SAU","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","76790666666.6668","81427200000.0002","129182079226.667","155680187306.667","191378651013.334","237635882453.334","276199588560.001","251538792560.001","296365455893.334","317387724293.334","300820954506.667","336677102293.334","355707632773.334","362619047920.001","287448524293.334","241309051493.334","230060546080","207527260666.667","242833346960","226727434880","256449843840","255159860400","293927384693.334","338039654613.334","351519121626.667","346725309733.334","348662534026.667","349402017093.334","358617230506.667","362575583120","373066209146.667","359026663653.334","379223407546.667","374631983413.334","364070454426.667","404999478400","437231125626.667","461601733253.333","474473046266.667","483237181440","513438407146.667","502865333333.333","528207200000","581011322640","612452430240","628984081386.667","651957609840","678729654960","690068800000","684993600000",
"Sudan","SDN","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","9321521196.31941","9323608409.26751","9968414449.92661","9684616513.60073","9576105313.26003","10225085063.6265","9859523192.05264","9999930816.36486","10196251540.5041","10337913211.4384","10950442293.1335","11196533126.8699","10628758445.743","10695952951.8466","11920135693.7704","13793202216.7589","16091869674.9345","17093404114.2742","16079596585.8733","15272626059.4999","15505428248.4298","16658654344.3839","17651287989.0814","18015346102.8651","17112974212.4823","16038100844.4314","16906373314.0355","19310609152.6946","19246673305.7173","20965669470.294","19818836075.7381","21307411140.4784","22708983110.0303","23746499591.8242","23985443577.336","25423872772.0788","26928743519.7469","29774232838.9614","31057056882.6533","32021097643.6716","34053114158.2253","36266689312.9815","38597648770.0863","41583019314.8311","43197815735.7573","46433219017.4981","51106401194.5342","56994834761.4621","61441550872.0498","63433392297.3437","65634109236.7736","64342607849.351","64678192682.9882","67520612416.9246","69329767682.0853","72731117403.9639","76149479952.5075","79411016248.064",
"Senegal","SEN","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","3464325830.84372","3568028631.9746","3563167715.27842","3629602213.66199","3770573317.80542","3820804499.27369","3930719912.03577","3882773270.99705","4127029744.27322","3856538316.43641","4186736882.22053","4180856633.76623","4447729447.19003","4199402032.7987","4375809485.63196","4705555724.44868","5125314997.15378","4987807649.19409","4790593163.28708","5126015435.68117","4956311122.10141","5207572128.92062","5616005376.52607","5316874875.03699","5516032479.19102","5697149788.99266","5874521415.8732","6232536756.26076","6195613276.33752","6442065856.12262","6398540801.57077","6562076334.95335","6643619794.57543","6730038699.14731","6728872473.78546","7089773724.67834","7232428842.10814","7458372326.23663","7898317288.30968","8400637865.99023","8668335875.41373","9065425098.73579","9124785833.02887","9734616090.9252","10306113227.5195","10885585456.5604","11153541790.0781","11704357787.6242","12135373619.3484","12429435070.344","12948906288.5576","13176951814.23","13758210914.7575","14233621992.6055","14813653949.0484","15770157926.6534","16833353304.076","17975846535.2953",
"Singapore","SGP","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","5580564723.13899","6034690135.68024","6464466446.64467","7109937660.43272","6848258159.14925","7368536853.68537","8169636963.69637","9173157315.73158","10422368903.557","11852805280.5281","13498643197.6531","15129446277.9611","17175944261.0928","19087275394.2061","20321818848.5515","21258452511.9179","22839383938.3939","24549174917.4918","26685735240.1907","29199413274.6608","32127172717.2718","35559589292.2626","38110084341.7676","41364869820.3154","45005207187.3855","44696002933.6267","45289402273.5607","50161129446.278","55736633663.3664","61412394572.7907","67580784745.1412","72099963329.6664","77210121012.1013","86118151815.1816","95526952695.2696","102240630729.74","109941327466.08","119056692335.9","116407407407.407","123502676934.36","134491382471.581","133210634396.773","138821048771.544","144978217821.782","158822442244.224","170716905023.836","185842757609.094","202775870920.425","206400733406.674","205155335533.553","236421782178.218","251436156949.028","261703043637.697","275078914558.122","285762669600.293","292166776677.668","299170077007.701","309995672900.623",
"Solomon Islands","SLB","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","404992002.135782","429308445.791426","483789608.006826","503027300.655914","549274724.603251","594444837.173453","603986745.827872","595291307.940905","605910509.572919","602986381.320632","516955401.688764","475709781.878089","462389895.989004","492445247.692077","516567042.630214","544571140.18616","582400591.286702","625032321.928704","669375209.648698","637728003.475092","681151189.956511","771033398.842218","806157010.33977","830485615.190125","849172294.870149","870760294.323488","900859048.929468","930032622.843267",
"Sierra Leone","SLE","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","863817135.348885","879443963.520203","919379224.252423","935006052.423741","997513439.734135","1069136458.74845","1087311778.52587","1087706272.12857","1109677110.35219","1204282042.06589","1308097094.0893","1353434647.00834","1365618734.66949","1396435536.25972","1445308382.62872","1469433708.97239","1462833360.39718","1463516149.71477","1498733209.58287","1566345045.41468","1642211026.52583","1689530164.142","1770319366.27552","1733093062.00784","1804029154.91447","1708211023.80517","1729325313.393","1854377474.04353","1723087548.89011","1735666087.97453","1793810866.92852","1836000592.55893","1486923459.02178","1507361956.18965","1478007825.58958","1359770845.99958","1383618798.07641","1302302386.54043","1325548670.12586","1299312276.33196","1385751986.44889","1297819715.6163","1640668858.78078","1793466334.31028","1911798254.11347","1997926594.52458","2082317301.22993","2250113451.91019","2371580993.57319","2447188210.25805","2578026297.1676","2740829818.87813","3156936272.94677","3810919876.18185","3984574819.99707","3163801388.84474","3355384560.27101","3494890110.81493",
"El Salvador","SLV","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","7579875946.94847","8122681304.00025","8564299209.17345","8841499229.434","9149662507.43272","9422074960.12815","9785602875.31887","10384240427.607","10889088293.2948","11470130164.4748","11805463077.4129","12401551623.2631","13242384478.7977","13947245595.786","13364213708.7355","11791069660.9503","10558792438.2172","9892976788.73966","10044835341.6255","10179130344.7292","10241894401.0176","10261292035.2356","10519218693.9065","10716712471.2378","10819827802.6727","11342594316.5462","11512093366.9963","12320017406.3797","13036948146.8485","13648352902.2721","14294596894.7716","14411481023.3879","14863272247.2752","15257769344.5254","15587415995.5088","15762939192.2857","15901230435.7578","16152606987.4286","16404948034.2828","16551081023.1557","16999196207.0351","17737453513.314","18067472874.2886","18451808686.6695","18067384770.9256","18447922400","19151123032.2875","19690049938.4193","20157726890.3731","20556700057.1359","21045462109.7945","21588556541.6367","22089971802.6927",
"San Marino","SMR","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1612660389.07285","1733818812.08609","1889792873.89625","1931571640.45254","2038803807.94702","2045766935.7064","2125146592.16336","2222630380.7947","2275550151.766","2363285561.53422","2531793253.31126","2573572019.86755","2243519764.07285","2139072847.68212","1937142142.66004","1790916459.71302","1736604063.18985","1721285182.11921","1729640935.43046","1746352442.05298","1767938138.10706",
"Somalia","SOM","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24045674131.5006","24629059461.7961","26398616216.105","27040223134.5098","23755758797.5644","25599017868.5148","26877103625.5498","28789621363.4826","30060802352.7929","32780256764.2151","34596422952.0809","36293152225.2341","38430368884.6748","40492805121.3899","39231060776.6223","39460357730.5224","40013381123.366","39607137113.7376","40625727367.813","39881747972.7617","40183938020.4789","41308012849.7895","42079410618.1871",
"Sub-Saharan Africa (excluding high income)","SSA","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","245953688373.14","249547424188.916","264253881942.15","280907733631.994","296008756483.633","310727246907.393","315798278139.293","314611524589.824","324223594078.446","353202013064.324","387882683170.424","416718705110.485","427775866476.926","446406391742.394","481587716170.133","481375271786.514","506547866852.827","518566748778.752","517280662170.337","538079767373.525","559591428046.418","558043074725.251","559347518371.511","552443698670.857","565149780404.238","578001963490.905","575592933227.571","574694830799.472","600016671761.698","619648749573.595","633754415954.808","634665947177.675","626190882396.682","627354056537.985","638939231592.36","660032010967.499","694897930899.441","719822191081.861","736975640840.25","752695665849.661","779718830148.051","810462909225.648","841364485145.582","882244535872.56","985284652786.571","1040743912133.5","1113354815043.24","1193055315246.82","1257458553197","1293412459590.95","1363306153919.89","1424211295927.03","1485572085154.26","1556894465754.46","1629834016166.84","1680442884292.37","1702681156030.55","1747171734553.96",
"South Sudan","SSD","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","246064821458.968","249651662855.473","264367476446.236","281033795142.693","296142423583.591","310857815422.015","315950578313.46","314764854235.128","324389774697.676","353365593797.873","388060476462.849","416927565590.565","427999247754.856","446651773781.378","481833701513.673","481630443373.734","506849271779.106","518845804274.089","517628187703.441","538487365789.32","559977932932.596","558395884550.266","559696133579.668","552786279702.826","565508162789.018","578401639889.59","575991942404.697","575112058538.452","600456556285.324","620138396777.461","634278624539.819","635204800754.451","626768893587.896","627968214535.761","639548339057.689","660635858571.185","695531451777.834","720532000334.132","737745477533.351","753479897096.53","780514800542.022","811240377707.151","842151201660.063","882984159286.223","986002090378.835","1041526246795.37","1114210954690","1194000989573.99","1258383150217.98","1294326408511.99","1364274589504.98","1425256515973.13","1486630057438.21","1558016285155.67","1631006343583.76","1681673387272.76","1703967593621.58","1748512467862.22",
"Small states","SST","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","199542271884.628","207001114402.77","213153105550.386","222557175169.53","230842925136.449","240807589822.996","251737202146.259","272474595466.768","287301298285.053","316285424815.443","343078382327.917","364512479967.832","367660212974.448","393490982670.797","419235881702.939","432950303510.011","444656191189.151","456148951582.271","467491650005.92","474950217612.701","484235302400.261",
"Sao Tome and Principe","STP","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","122206100.734147","125110790.014629","133334913.640163","138444610.313969","148265553.165548","161780916.941446","167044628.802325","180719189.130434","185103945.101331","197454053.145088","206138480.644065","212615301.920748","222852291.543505","237448967.555955","246519490.893575","256822056.30447","266773808.825555",
"Suriname","SUR","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","2760204463.00039","2661607341.54223","2930196818.55557","3153287280.52598","2963248949.11626","2809101030.24448","2816260976.33533","2759450908.33333","2675496878.07238","2571036689.2005","2523268316.58798","2433807126.87959","2089096188.52474","2272359780.57634","2522740026.20726","2510412978.48291","2580255425.98859","2575058064.97333","2388247352.91935","2465797921.63316","2492835111.50222","2524603235.63073","2669426894.12442","2711182103.1836","2687566144.6827","2685720130.27299","2808003046.9639","2928745617.03153","3104767754.78462","3392146050.41776","3547191376.09683","3683479343.30695","3871759940.85243","4032182694.88354","4153700529.52386","4368398047.64333","4623921715.74078","4748321396.2619","4887610613.83381","4900098612.65061","4772817086.24868","4527379878.73403","4531702647.55523",
"Slovak Republic","SVK","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40719116151.9267","41493319725.4483","44068200326.7641","46643323562.6402","49795081605.2952","52816419598.4677","54935315957.9278","54822660413.6773","55486109654.2554","57326288833.4398","59919037774.8649","63165880222.509","66487670525.7091","70976227122.3309","76975767928.5596","85288825294.8242","90090397691.8659","85205207756.7775","89501012915.7314","92024135539.0658","93549112293.0531","94943598803.0619","97554865847.2345","101310826326.841","104679102604.032","108238366185.515",
"Slovenia","SVN","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29973079669.4402","31027017316.3351","32613857009.5778","33685428176.1259","35462116830.8406","36935721676.5757","38025091121.1794","39483849698.5294","40606013481.9797","42373104165.1024","44069302645.239","46561862055.1658","49794021535.9604","51437289127.8172","47426581431.5147","48013606745.4803","48325391228.4831","47035305257.5313","46502839741.4843","47888250500.4639","48969999339.1887","50511749001.8176","53037744699.125",
"Sweden","SWE","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","135793184782.845","143508325287.248","149620019088.711","157591620809.927","168341665008.642","174774762865.53","178429017363.201","184434042265.902","191144218113.767","200719873587.384","212847385915.806","214858040748.852","219775580084.192","228496233632.7","235803990191.269","241823742244.361","244382491014.887","240481514528.394","244693663790.467","254089909079.967","258409364912.524","259584689379.582","262826031699.05","267821404946.151","279149005660.635","285179667479.436","292854774009.892","302676663255.494","310422276216.209","318663388257.803","321068260388.536","317388898837.083","313711654101.287","307231574781.4","319789978736.341","332659307767.381","337708614458.34","347503794934.668","362192056472.466","378599909885.838","396527702705.124","402727057569.121","411077914064.11","420885165259.591","439069634290.739","451444063836.53","472608335571.542","488700407872.375","485978113843.762","460781805680.152","488377689564.921","501390063555.111","499954480439.365","506159940034.887","519341997812.702","542826483759.044","560386605247.826","573208900097.34",
"Swaziland","SWZ","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","528635765.818396","601289529.241724","633905242.798518","691075088.458322","730766895.666003","832405200.899292","814762890.708227","822988679.068791","833910798.260362","859819948.538685","966859382.514702","1108421529.27317","1121418524.0977","1134901954.65406","1204831833.57637","1250524065.09093","1403894314.43747","1608955404.30484","1714660903.52551","1936042557.27555","2342959992.34362","2384204905.92267","2461124288.65669","2537569618.60234","2598488825.04525","2723882841.3067","2828535881.09833","2916299843.75492","2992241440.74721","3080538751.69001","3134761586.47074","3167825951.57376","3306579867.18493","3434882228.42243","3559359414.14342","3772877432.00497","3998954542.31774","4176323195.41783","4210638536.03824","4276537086.12669","4438778424.30203","4538527974.08081","4752662792.19098","5057821995.48748","5155489045.37073","5175653650.92985","5246492515.70071","5351455206.87742",
"Sint Maarten (Dutch part)","SXM","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","117996015.496283","112235123.924407","121672505.535006","134004747.605343","141936818.879032","140431478.00256","159946548.974313","160753862.325896","172895980.345911","172895980.345911","188235086.723801","218073690.539979","231830450.532942","252820811.451038","256114686.572972","264252487.613748","307266576.64788","288246078.631383","349215002.896053","404371209.950201","387191407.753007","355382941.035229","351410919.644009","345404444.17515","360986095.763491","401148461.470818","400439225.926256","418074999.070898","440637445.080708","489983652.945451","524260678.36111","538732506.955193","577313656.241428","613087761.58173","608191048.028002","603169565.089069","632830581.345593","708526965.617602","768067310.19775","782445580.840157","794294457.974911","776254738.028627","785669398.20425","739416038.787077","718339327.254205","783031253.312258","856684174.335502","945962968.234513","925654158.746992","915423405.095384","969936525.298729","1046438130.96225","1059631924.49388","1123401381.86617","1174008203.64439","1231973525.71507","1287449682.77196","1341522569.44838",
"Syrian Arab Republic","SYR","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","2089939951.70206","2119151955.09999","2232740960.41821","2197029295.47761","2141863216.79766","2154847786.76298","2115907696.34924","2132140969.44362","2122392418.67013","2268440825.16507","2310626031.93245","2258691791.87005","2284658076.24205","2093183555.73919","2197044238.05691","2395003796.72602","2466393238.10268","2521507874.27877","2509666011.24724","1971566321.0769","1852332481.41292","1871650792.18187","1971720641.87343","2280861156.6978","2327593696.09462","2834840918.9922","2719132138.03532","2654177278.46846","3065106535.07565","3214828869.92383","3080498133.76201","3343422874.88921","3610944962.05134","3043671392.72094","3352204941.73449","3393656609.04142","3468808219.53809","3664913557.29045","3919682951.98766","3892917388.43263","3858672132.83035","4308521325.94343","4674366911.82481","5362511643.5076","7165890624.73454","8407921034.68586","8462426392.92879","8739274636.73703","9006057733.52815","9385905829.95638","10657705536.4978","10666537555.594","11614000868.1864","12275999075.9554","13123041176.3602","13486244396.1105","12642608725.1014","12269174945.5376",
"East Asia & Pacific (IDA & IBRD countries)","TEA","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","257626157986.144","228708416078.599","228415146443.189","241565912218.839","265408270841.376","291618913312.696","313696066372.001","310767443577.441","319069415600.999","353317956151.177","398301265212.971","425315408787.043","447050747967.888","484252502175.098","505066834963.45","537654186897.588","555964634757.936","599087817127.111","653765251409.818","700429793257.339","753806411996.549","797631535573.904","845704812233.399","907854807659.15","993543522974.186","1065223646369.37","1139029268949.06","1239173323800.55","1357323642185.41","1437795582905.79","1515523916475.72","1635845176072.93","1811927824136.48","2009268093883.28","2223264693291.35","2439552597480.32","2657686143110.27","2844571092539.58","2894501301245.43","3071437063790.63","3301983478356.86","3523508448898.42","3800330936376.53","4131915289734.1","4501244244427.46","4938720666467.05","5470987202225.55","6136493925431.92","6654124365907.22","7166358244524.5","7867122261485.3","8532671747583.38","9173285967980.04","9833177372611.72","10498085590370.6","11179748905512.3","11887754207298.5","12670322929651.6",
"Europe & Central Asia (IDA & IBRD countries)","TEC","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2746414201564.64","2707770962233.24","2561803259078.4","2322984035557.74","2216284071369.6","2021294447247.26","2016660931773.04","2035177710000.26","2101709868315.89","2085104251247.23","2135254014046.99","2293597804200.11","2349645743922.15","2466860690265.17","2623683996295.73","2827616132906.61","3014257553034.13","3250018703551.66","3495822220423.59","3646365700311.49","3466532240664.78","3634426277925.58","3861217665868.6","3987964275184.96","4132204928968.12","4227832318329.57","4270367764358.64","4343184447589.99","4518926991991.18",
"Togo","TGO","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","551677358.594516","618812727.224191","642164571.232773","674270836.512755","770597244.1579","889729364.225828","973441500.867496","1026984400.30633","1078576931.95576","1195396179.45215","1225571596.8311","1225571596.8311","1319023361.98946","1369640672.47232","1435833339.63889","1470875443.63811","1440700101.63734","1540959651.63655","1711165340.73355","1622736719.75554","1859282339.1104","1797643669.85664","1733244837.26307","1639406826.81256","1730484975.43599","1826622971.01486","1855602423.20758","1865069004.98452","1988953784.79479","2069705739.73807","2064662774.71294","2050210806.54709","1968598335.16247","1671422126.76474","1921841515.26526","2072625977.95603","2255767595.65452","2580087820.14977","2520748984.98985","2583307708.87565","2563068019.81933","2521371868.52752","2498121012.08473","2621887861.20628","2677447377.50821","2709052152.60689","2818834121.81118","2883398217.58234","2947567674.93768","3051036045.03104","3172945644.5585","3327904819.97373","3488321264.18983","3626730618.31805","3839682314.56077","4046443147.77333","4264876064.32914","4502250154.26713",
"Thailand","THA","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","15639870223.4408","16478502946.2158","17723330987.9679","19141167476.8231","20448699889.0251","22121743302.8005","24582238292.991","26700239601.4404","28868905220.7469","30760009014.5344","34269095175.674","35946695468.7766","37484677724.0231","41321771650.0863","43167306675.462","45312896743.1013","49539145018.0144","54415512544.9501","60017995792.2658","63242022391.7338","66513874353.0164","70442760955.1213","74213103191.0383","78357313131.8955","82864762916.7493","86715687620.4119","91514384420.51","100225589275.963","113543679908.051","127385229004.66","141610545731.926","153729944877.996","166156532830.725","179866180005.37","194249907286.591","210023508389.764","221894822450.504","215784747525.622","199312314682.614","208425468395.577","217712232033.235","225210772012.182","239058711719.124","256245431314.356","272361445882.369","283767493631.796","297864826688.794","314054055752.496","319473585807.457","317266875218.097","341105009515.333","343970153353.698","368883177547.461","378796469984.955","382525395708.79","394078328227.44","407014670809.508","422900351828.266",
"Tajikistan","TJK","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","6236082981.16176","6454345877.58857","6376893724.17974","7263282021.62651","6791168642.01824","6750421655.20268","6271141778.69189","4452510596.68266","3722298865.73334","2929449281.29069","2566197559.47514","2137642598.6982","2173982433.08981","2289203518.73461","2373904041.4456","2570938100.91492","2833173814.25923","3139156583.89701","3484463717.4761","3843363539.94587","4100868784.0261","4387929676.60756","4730188250.37713","5103873019.56461","5297820244.95672","5642178579.58438","6059699759.65267","6514177191.26575","6996226340.54257","7464921079.82827","7912816344.61796","8458800787.50718","9059375703.27769",
"Turkmenistan","TKM","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","9505676773.02965","10553546665.6782","10104459535.7441","13679877891.7139","13049883507.5037","11096839691.0073","11263292305.6718","9314758452.22201","8644092030.71642","9223245519.13358","8171795508.9546","8751993018.19031","10196071822.1891","10753701529.1433","11220825732.1485","11249683443.3515","11617416308.6071","12198334457.7675","13789041600.9069","15301298963.195","16993515438.4036","19491562207.8489","20680547524.915","22583157894.7368","25902882088.9745","28778101990.8921","31713468423.1438","34979955661.3867","37253652747.7258","39563379205.5788","42134998872.4689",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","774602619485.482","825186664065.008","864083462761.882","885224352549.774","951239690444.254","999728174250.036","1039958707268.67","1085251270241.29","1170790671190.14","1243498149044.51","1325969377419.38","1414266126567.74","1516784140957.89","1649555034382.08","1758169982617","1824735545662.69","1937343322928.31","2029582759226.36","2106410901745.81","2245450647729.09","2390301896684.09","2392974547268.42","2370190545545.52","2301044829782.53","2387949598557.41","2474030236380.69","2587025533951.3","2676780483411.06","2696718866724.66","2731829231633.67","2746259004085.79","2856686981877.41","2944051298311.68","3065836415515.49","3208681535135.69","3253968347726.19","3368211979651.68","3542325001458.33","3619141391386.08","3616903072015.14","3752377266127.84","3779631373744.2","3789428312307.03","3849217470263.32","4092210508309.22","4269929273388.81","4498644481411.33","4753532714303.95","4947352163233.52","4853855365247.32","5146370070706.23","5377197256536.01","5531267586394.49","5689359034028.13","5748193955408.92","5750615833233.87","5725445074397.16","5824264162557.46",
"Timor-Leste","TLS","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1172648193.02694","1280577370.51844","1192644043.63228","1178540413.53777","1933630837.76627","2627411205.59126","3722369164.49683","3915150670.93589","4306850276.05059","4045927223.36932","3998696648.74331","4471801362.76601","4693824269.16812","4177441214.59724","3089229757.88573","3734284415.91915","3765074846.66977","3463868858.93619",
"Middle East & North Africa (IDA & IBRD countries)","TMN","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","220841051847.614","235805513011.721","258235503940.061","290270919872.24","327603108650.779","358647698393.791","391337410193.404","444783618353.138","474958760270.833","506800015028.717","509603214876.345","588717314757.913","584316344540.25","546686095015.194","530659581253.098","468725883057.253","462563123226.833","535362868152.537","562002875768.319","550260017128.143","569044367670.957","551052539994.037","560129061947.437","555784094303.815","568784248982.428","642673700077.423","634016665604.949","662112856271.505","680069208127.169","690026247705.847","707588101763.166","749634518929.509","772801405151.522","822961471004.569","857907873179.095","895658453693.623","916371483597.583","947834196878.405","973636007999.836","1051409185417.77","1098729031577.21","1159730967232.19","1230435904196.4","1273946536516.44","1306017096863.17","1374620790527.27","1360630728977.67","1398438376576.38","1421634343907.85","1451696028032.69","1464163259938.11","1566998178016.53","1622663214366.19",
"Tonga","TON","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","206029896.198449","215798320.403061","220076312.161259","223902101.079311","238586638.561883","243641480.301097","250915732.403661","246193819.37012","247153745.836916","242101697.288198","257632375.477399","258281571.752458","267936259.200245","281205874.185381","291643880.05533","291673674.087278","291289879.91259","299209506.029536","310823935.131319","321298203.474362","332870685.715378","344251123.859024","351509939.908853","350274663.663255","355816598.622131","352926577.52326","338224447.840903","348707781.80222","356695326.551203","369485198.817979","379775900.641822","383157131.241085","371200315.78862","378893840.485493","392957799.644745","406237705.331704","417206123.37566",
"South Asia (IDA & IBRD)","TSA","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","178281304948.389","185625510836.39","191800469736.25","202078021659.484","217637164397.108","215565552688.786","217754136887.01","231632278919.7","241811253859.881","256082699783.538","270748944570.661","272844656200.909","268473630702.18","278593586112.83","284925110016.887","305617476690.411","313056950003.414","333095237955.904","353239473774.542","342678942385.023","364939023631.008","388121449449.595","402754568657.319","429917144510.959","447812086153.738","472004384614.749","494707392552.029","515374977075.285","559392537388.221","589918810243.708","621900576627.048","633827785908.029","670103222409.794","699599598419.073","741977643159.599","793539804914.072","847896642558.429","880084010464.108","929312197149.429","1001376239354.69","1042212931499.57","1086974818633.49","1127381049134.91","1209007847770.54","1300065838167.33","1414085329452.83","1536714819578.81","1675158979399.88","1740166471463.11","1872575948128.08","2042144113594.69","2171080898032.74","2290882811287.07","2430009982186.33","2599882607029.26","2797619174158.54","2988827716871.23","3182405851619.85",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","246064821458.968","249651662855.473","264367476446.236","281033795142.693","296142423583.591","310857815422.015","315950578313.46","314764854235.128","324389774697.676","353365593797.873","388060476462.849","416927565590.565","427999247754.856","446651773781.378","481833701513.673","481630443373.735","506849271779.106","518845804274.089","517628187703.441","538487365789.32","559977932932.596","558395884550.266","559696133579.668","552786279702.826","565508162789.018","578401639889.59","575991942404.697","575112058538.452","600456556285.324","620138396777.462","634278624539.82","635204800754.451","626768893587.896","627968214535.761","639548339057.689","660635858571.185","695531451777.835","720532000334.132","737745477533.352","753479897096.53","780514800542.022","811240377707.151","842151201660.064","882984159286.223","986002090378.835","1041526246795.37","1114210954690","1194000989573.99","1258383150217.98","1294326408511.99","1364274589504.98","1425256515973.13","1486630057438.21","1558016285155.67","1631006343583.76","1681673387272.76","1703967593621.58","1748512467862.22",
